"ds_anon_user_id","module","NRead","NRead_unique","NRead_trimmed","NRead_trimmed_unique","NAction","NAction_unique","TimeRead","TimeReadTrimmed","TimeAction","TimeActionToPage","TimePageToAction","CountActionToPage","CountPageToAction","wordcount","npages","nactivities","nfigures","reading_rate","percentActivities","percentPages","NRead_trimmed_overall","NRead_trimmed_unique_overall","NAction_overall","NAction_unique_overall","TimeReadTrimmed_overall","TimeAction_overall","wordcount_overall","npages_overall","nactivities_overall","nfigures_overall","retention_interval","correctness_alltries","correctness_firsttry","meanAttempts","pretestGrade","quizGrade","examGrade","dataset","domain"
"Stu_02d0b38145abdb216b0a0e0182e5a156",1,16,7,9,6,1,1,0.516666666666667,0.314583333333333,0.166666666666667,2.93333333333333,0.816666666666667,2,2,6767,9,10,0,0.0349537037037037,0.1,1.77777777777778,11,7,1,1,1911.18888888889,0.166666666666667,7425,10,10,0,3248.41666666667,0.333333333333333,0,1.5,0.916666666666667,0.5,0.645161290322581,"ds2033","c@cm"
"Stu_02d0b38145abdb216b0a0e0182e5a156",2,2,1,1,1,0,0,17195.5333333333,8597.76666666667,0,0,0,0,0,658,1,0,0,8597.76666666667,0,2,11,7,1,1,1911.18888888889,0.166666666666667,7425,10,10,0,2702.41666666667,NA,NA,NA,0.833333333333333,0.7,0.645161290322581,"ds2033","c@cm"
"Stu_12b8bdb42508a93d6c947b2701313362",1,17,8,12,8,6,6,5533.41666666667,2094.72352941176,21.05,0.65,8.06666666666667,6,8,7416,17,17,5,174.560294117647,0.352941176470588,1,14,9,6,6,783.511363636364,21.05,7421,18,17,10,0.3,0.673469387755102,0.661764705882353,1.47959183673469,0.916666666666667,0.607142857142857,0.741935483870968,"ds2033","c@cm"
"Stu_12b8bdb42508a93d6c947b2701313362",2,5,1,2,1,0,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0,5,1,0,5,0.0166666666666667,0,5,14,9,6,6,783.511363636364,21.05,7421,18,17,10,18588.05,NA,NA,NA,0.888888888888889,0.566666666666667,0.741935483870968,"ds2033","c@cm"
"Stu_2807e1ae3c33694cdb192b16bdf58c49",1,30,15,24,14,10,10,3817.91666666667,391.491666666667,42.1166666666667,8.61666666666667,57.3,16,19,16753,31,50,9,16.3121527777778,0.2,0.967741935483871,63,49,13,13,437.768292682927,49.3,30922,79,76,53,0.133333333333333,0.81294964028777,0.791304347826087,1.18705035971223,0.833333333333333,0.892857142857143,0.709677419354839,"ds2033","c@cm"
"Stu_2807e1ae3c33694cdb192b16bdf58c49",2,34,23,24,22,2,2,40.1833333333333,8.41078431372549,2.45,0.55,8.71666666666667,5,8,6924,30,12,25,0.350449346405229,0.166666666666667,1.13333333333333,63,49,13,13,437.768292682927,49.3,30922,79,76,53,0.116666666666667,0.67741935483871,0.636363636363636,1.38709677419355,0.833333333333333,0.566666666666667,0.709677419354839,"ds2033","c@cm"
"Stu_2807e1ae3c33694cdb192b16bdf58c49",3,11,8,9,8,1,1,3.31666666666667,1.78484848484848,4.43333333333333,0.583333333333333,22.5,3,5,6061,12,8,6,0.198316498316498,0.125,0.916666666666667,63,49,13,13,437.768292682927,49.3,30922,79,76,53,0.0833333333333333,0.675675675675676,0.76,1.64864864864865,0.888888888888889,0.807692307692308,0.709677419354839,"ds2033","c@cm"
"Stu_2807e1ae3c33694cdb192b16bdf58c49",4,7,5,6,5,0,0,3.68333333333333,0.95952380952381,0.3,0.0333333333333333,2.66666666666667,1,1,1184,6,6,13,0.159920634920635,0,1.16666666666667,63,49,13,13,437.768292682927,49.3,30922,79,76,53,13051.6166666667,0.833333333333333,0.8,1.16666666666667,1,0.794117647058823,0.709677419354839,"ds2033","c@cm"
"Stu_2a42717be18e9c5ec582ec2a2db42004",1,88,16,68,15,4,4,1038.38333333333,111.264962121212,104.883333333333,48.35,48.4,13,14,23367,19,92,27,1.636249442959,0.0434782608695652,4.63157894736842,91,25,4,4,1375.35166666667,105.166666666667,28736,32,100,60,238.95,0.546875,0.597222222222222,1.859375,0.833333333333333,0.964285714285714,0.720430107526882,"ds2033","c@cm"
"Stu_2a42717be18e9c5ec582ec2a2db42004",2,26,7,22,7,0,0,1639.46666666667,190.169230769231,0.283333333333333,0.116666666666667,0.116666666666667,1,1,4072,8,3,21,8.64405594405594,0,3.25,91,25,4,4,1375.35166666667,105.166666666667,28736,32,100,60,0.216666666666667,0.8,0.75,1.2,0.833333333333333,0.633333333333333,0.720430107526882,"ds2033","c@cm"
"Stu_2a42717be18e9c5ec582ec2a2db42004",3,6,3,5,3,0,0,11005.1666666667,1834.76111111111,0,0,0,0,0,1297,5,5,12,366.952222222222,0,1.2,91,25,4,4,1375.35166666667,105.166666666667,28736,32,100,60,8840.93333333333,NA,NA,NA,0.777777777777778,0.769230769230769,0.720430107526882,"ds2033","c@cm"
"Stu_32334b727ce0044db27f6e4aed3ec453",1,59,35,40,34,1,1,16884.8666666667,1728.70508474576,4.5,0.333333333333333,2.35,2,3,17291,36,44,24,43.2176271186441,0.0227272727272727,1.63888888888889,40,34,1,1,1728.70508474576,4.5,17291,36,44,24,8622.75,0.684210526315789,0.647058823529412,1.10526315789474,0.833333333333333,0.714285714285714,0.655913978494624,"ds2033","c@cm"
"Stu_4ab54c84e449361ff94e08ef7aaa0fa5",1,34,12,27,12,9,9,3200.18333333333,378.325490196078,24,0.516666666666667,5.23333333333333,9,11,13776,22,30,20,14.0120551924473,0.3,1.54545454545455,128,87,14,14,2087.31563786008,28.55,51699,106,121,101,0.316666666666667,0.610687022900763,0.611764705882353,1.58778625954198,0.833333333333333,0.678571428571429,0.688172043010753,"ds2033","c@cm"
"Stu_4ab54c84e449361ff94e08ef7aaa0fa5",2,74,46,57,39,2,2,1149.11666666667,127.195495495495,2.58333333333333,0.2,82.2,4,7,20272,47,48,48,2.23149992097361,0.0416666666666667,1.57446808510638,128,87,14,14,2087.31563786008,28.55,51699,106,121,101,0.55,0.636363636363636,0.5,1.27272727272727,0.888888888888889,0.833333333333333,0.688172043010753,"ds2033","c@cm"
"Stu_4ab54c84e449361ff94e08ef7aaa0fa5",3,16,9,13,9,0,0,14083.65,1760.85625,0,0,0,0,0,6069,9,7,4,135.450480769231,0,1.77777777777778,128,87,14,14,2087.31563786008,28.55,51699,106,121,101,0.316666666666667,NA,NA,NA,0.777777777777778,0.653846153846154,0.688172043010753,"ds2033","c@cm"
